"site2","Yr","Mnth.x","Julian","Hr","count","Mnth.y","degc_avg"
"B",2019,"Oct",297,2,0,"Oct",17.1833333333333
"B",2019,"Oct",297,3,0,"Oct",15.9055555555556
"B",2019,"Oct",297,5,0,"Oct",14.4444444444444
"B",2019,"Oct",297,6,0,"Oct",13.2333333333333
"B",2019,"Oct",297,7,0,"Oct",13.9111111111111
"B",2019,"Oct",297,8,0,"Oct",18.6222222222222
"B",2019,"Oct",297,9,0,"Oct",24.1777777777778
"B",2019,"Oct",297,10,0,"Oct",27.1277777777778
"B",2019,"Oct",297,11,0,"Oct",29.1055555555556
"B",2019,"Oct",297,12,0,"Oct",31.1555555555556
"B",2019,"Oct",297,13,0,"Oct",31.7388888888889
"B",2019,"Oct",297,14,0,"Oct",33.0722222222222
"B",2019,"Oct",297,15,0,"Oct",32.8722222222222
"B",2019,"Oct",297,16,0,"Oct",32.7111111111111
"B",2019,"Oct",297,17,0,"Oct",24.3
"B",2019,"Oct",297,18,0,"Oct",20
"B",2019,"Oct",297,19,0,"Oct",17.9
"B",2019,"Oct",297,20,0,"Oct",16.9
"B",2019,"Oct",297,21,0,"Oct",16.0222222222222
"B",2019,"Oct",297,22,0,"Oct",15.9166666666667
"B",2019,"Oct",297,23,0,"Oct",16.5166666666667
"B",2019,"Oct",298,0,0,"Oct",15.4666666666667
"B",2019,"Oct",298,1,0,"Oct",16.4277777777778
"B",2019,"Oct",298,2,0,"Oct",16.7111111111111
"B",2019,"Oct",298,3,0,"Oct",16.2666666666667
"B",2019,"Oct",298,4,0,"Oct",15.7166666666667
"B",2019,"Oct",298,5,0,"Oct",15.8444444444444
"B",2019,"Oct",298,6,0,"Oct",14.9111111111111
"B",2019,"Oct",298,7,0,"Oct",13.0611111111111
"B",2019,"Oct",298,8,0,"Oct",18.3777777777778
"B",2019,"Oct",298,9,0,"Oct",25.0111111111111
"B",2019,"Oct",298,10,0,"Oct",28.6
"B",2019,"Oct",298,11,0,"Oct",31.3888888888889
"B",2019,"Oct",298,12,0,"Oct",32.9333333333333
"B",2019,"Oct",298,13,0,"Oct",33.85
"B",2019,"Oct",298,14,0,"Oct",34.8055555555556
"B",2019,"Oct",298,15,0,"Oct",34.5111111111111
"B",2019,"Oct",298,16,0,"Oct",33.3277777777778
"B",2019,"Oct",298,17,0,"Oct",24.6777777777778
"B",2019,"Oct",298,18,0,"Oct",20.6555555555556
"B",2019,"Oct",298,19,0,"Oct",18.8111111111111
"B",2019,"Oct",298,20,0,"Oct",16.7555555555556
"B",2019,"Oct",298,21,0,"Oct",17.7111111111111
"B",2019,"Oct",298,22,0,"Oct",14.2055555555556
"B",2019,"Oct",298,23,0,"Oct",13.0722222222222
"B",2019,"Oct",299,0,0,"Oct",13.85
"B",2019,"Oct",299,1,0,"Oct",12.7944444444444
"B",2019,"Oct",299,2,0,"Oct",12.4111111111111
"B",2019,"Oct",299,3,0,"Oct",14.4888888888889
"B",2019,"Oct",299,4,0,"Oct",14.7111111111111
"B",2019,"Oct",299,5,1,"Oct",13.4333333333333
"B",2019,"Oct",299,6,0,"Oct",12.3888888888889
"B",2019,"Oct",299,7,0,"Oct",14.6333333333333
"B",2019,"Oct",299,8,0,"Oct",19.7611111111111
"B",2019,"Oct",299,9,0,"Oct",24.6833333333333
"B",2019,"Oct",299,10,0,"Oct",28.6944444444444
"B",2019,"Oct",299,11,0,"Oct",31.4
"B",2019,"Oct",299,12,0,"Oct",32.15
"B",2019,"Oct",299,13,0,"Oct",32.75
"B",2019,"Oct",299,14,0,"Oct",33.0722222222222
"B",2019,"Oct",299,15,0,"Oct",31.8333333333333
"B",2019,"Oct",299,16,0,"Oct",30.6333333333333
"B",2019,"Oct",299,17,0,"Oct",22.7333333333333
"B",2019,"Oct",299,18,0,"Oct",19.7055555555556
"B",2019,"Oct",299,19,0,"Oct",17.5166666666667
"B",2019,"Oct",299,20,0,"Oct",16.4555555555556
"B",2019,"Oct",299,21,0,"Oct",14.2944444444444
"B",2019,"Oct",299,22,0,"Oct",15.7833333333333
"B",2019,"Oct",299,23,0,"Oct",15.0444444444444
"B",2019,"Oct",300,0,0,"Oct",13.2166666666667
"B",2019,"Oct",300,1,0,"Oct",12.5166666666667
"B",2019,"Oct",300,2,0,"Oct",12.8722222222222
"B",2019,"Oct",300,3,0,"Oct",12.3222222222222
"B",2019,"Oct",300,4,0,"Oct",14.7611111111111
"B",2019,"Oct",300,5,1,"Oct",14.3444444444444
"B",2019,"Oct",300,6,0,"Oct",13.5111111111111
"B",2019,"Oct",300,7,0,"Oct",14.0166666666667
"B",2019,"Oct",300,8,0,"Oct",16.2722222222222
"B",2019,"Oct",300,9,0,"Oct",18.2388888888889
"B",2019,"Oct",300,10,0,"Oct",20.2722222222222
"B",2019,"Oct",300,11,0,"Oct",22.1166666666667
"B",2019,"Oct",300,12,0,"Oct",23.7611111111111
"B",2019,"Oct",300,13,0,"Oct",25.0555555555556
"B",2019,"Oct",300,14,0,"Oct",23.6222222222222
"B",2019,"Oct",300,15,0,"Oct",20.9055555555556
"B",2019,"Oct",300,16,0,"Oct",19.8222222222222
"B",2019,"Oct",300,17,0,"Oct",17.0111111111111
"B",2019,"Oct",300,18,0,"Oct",13.9611111111111
"B",2019,"Oct",300,19,0,"Oct",11.4611111111111
"B",2019,"Oct",300,20,0,"Oct",11.2166666666667
"B",2019,"Oct",300,21,0,"Oct",11.3166666666667
"B",2019,"Oct",300,22,0,"Oct",9.9
"B",2019,"Oct",300,23,0,"Oct",9.57777777777778
"B",2019,"Oct",301,0,0,"Oct",9.1
"B",2019,"Oct",301,1,0,"Oct",9.3
"B",2019,"Oct",301,2,0,"Oct",8.35555555555555
"B",2019,"Oct",301,3,0,"Oct",7.69444444444444
"B",2019,"Oct",301,4,0,"Oct",6.76666666666667
"B",2019,"Oct",301,5,0,"Oct",5.75555555555556
"B",2019,"Oct",301,6,0,"Oct",5.21666666666667
"B",2019,"Oct",301,7,0,"Oct",7.4
"B",2019,"Oct",301,8,0,"Oct",13.5055555555556
"B",2019,"Oct",301,9,0,"Oct",16.5722222222222
"B",2019,"Oct",301,10,0,"Oct",19.4166666666667
"B",2019,"Oct",301,11,0,"Oct",21.2111111111111
"B",2019,"Oct",301,12,0,"Oct",22.5166666666667
"B",2019,"Oct",301,13,0,"Oct",23.5222222222222
"B",2019,"Oct",301,14,0,"Oct",24.9888888888889
"B",2019,"Oct",301,15,0,"Oct",25.0555555555556
"B",2019,"Oct",301,16,0,"Oct",23.95
"B",2019,"Oct",301,17,0,"Oct",16.6611111111111
"B",2019,"Oct",301,18,0,"Oct",12.9611111111111
"B",2019,"Oct",301,19,0,"Oct",11.5444444444444
"B",2019,"Oct",301,20,0,"Oct",11.3944444444444
"B",2019,"Oct",301,21,1,"Oct",10.7222222222222
"B",2019,"Oct",301,22,0,"Oct",9.53888888888889
"B",2019,"Oct",301,23,0,"Oct",10.0444444444444
"B",2019,"Oct",302,0,0,"Oct",9.22222222222222
"B",2019,"Oct",302,1,0,"Oct",9.37777777777778
"B",2019,"Oct",302,2,0,"Oct",8.56111111111111
"B",2019,"Oct",302,3,0,"Oct",8.04444444444444
"B",2019,"Oct",302,4,0,"Oct",7.22222222222222
"B",2019,"Oct",302,5,0,"Oct",6.70555555555556
"B",2019,"Oct",302,6,0,"Oct",6.04444444444445
"B",2019,"Oct",302,7,0,"Oct",8.1
"B",2019,"Oct",302,8,0,"Oct",12.6166666666667
"B",2019,"Oct",302,9,0,"Oct",18.1055555555556
"B",2019,"Oct",302,10,0,"Oct",21.7
"B",2019,"Oct",302,11,0,"Oct",23.2
"B",2019,"Oct",302,12,0,"Oct",23.7333333333333
"B",2019,"Oct",302,13,0,"Oct",25.0555555555556
"B",2019,"Oct",302,14,0,"Oct",24.7388888888889
"B",2019,"Oct",302,15,0,"Oct",24.0555555555556
"B",2019,"Oct",302,16,0,"Oct",22.5777777777778
"B",2019,"Oct",302,17,1,"Oct",16.0833333333333
"B",2019,"Oct",302,18,0,"Oct",12.2833333333333
"B",2019,"Oct",302,19,0,"Oct",10.8333333333333
"B",2019,"Oct",302,20,0,"Oct",9.77222222222222
"B",2019,"Oct",302,21,0,"Oct",9.5
"B",2019,"Oct",302,22,0,"Oct",9.20555555555556
"B",2019,"Oct",302,23,0,"Oct",8.54444444444445
"B",2019,"Oct",303,0,0,"Oct",9.45555555555556
"B",2019,"Oct",303,1,0,"Oct",8.65555555555556
"B",2019,"Oct",303,2,0,"Oct",8.54444444444445
"B",2019,"Oct",303,3,0,"Oct",6.98888888888889
"B",2019,"Oct",303,4,0,"Oct",6.22777777777778
"B",2019,"Oct",303,5,0,"Oct",6.33333333333333
"B",2019,"Oct",303,6,0,"Oct",5.48888888888889
"B",2019,"Oct",303,7,0,"Oct",5.64444444444444
"B",2019,"Oct",303,8,0,"Oct",12.4222222222222
"B",2019,"Oct",303,9,0,"Oct",16.5666666666667
"B",2019,"Oct",303,10,0,"Oct",18.9777777777778
"B",2019,"Oct",303,11,0,"Oct",20.55
"B",2019,"Oct",303,12,0,"Oct",22.0166666666667
"B",2019,"Oct",303,13,0,"Oct",22.5722222222222
"B",2019,"Oct",303,14,0,"Oct",23.2722222222222
"B",2019,"Oct",303,15,0,"Oct",23.3222222222222
"B",2019,"Oct",303,16,0,"Oct",22.1666666666667
"B",2019,"Oct",303,17,0,"Oct",15.9555555555556
"B",2019,"Oct",303,18,0,"Oct",12.55
"B",2019,"Oct",303,19,0,"Oct",10.3333333333333
"B",2019,"Oct",303,20,0,"Oct",8.32777777777778
"B",2019,"Oct",303,21,0,"Oct",8.05
"B",2019,"Oct",303,22,0,"Oct",6.74444444444444
"B",2019,"Oct",303,23,0,"Oct",4.76111111111111
"B",2019,"Oct",304,0,0,"Oct",6.77222222222222
"B",2019,"Oct",304,1,0,"Oct",5.94444444444445
"B",2019,"Oct",304,2,0,"Oct",3.06111111111111
"B",2019,"Oct",304,3,0,"Oct",3.11666666666667
"B",2019,"Oct",304,4,0,"Oct",5.6
"B",2019,"Oct",304,5,0,"Oct",4.31111111111111
"B",2019,"Oct",304,6,0,"Oct",2.96111111111111
"B",2019,"Oct",304,7,0,"Oct",3.32222222222222
"B",2019,"Oct",304,8,0,"Oct",11.6055555555556
"B",2019,"Oct",304,9,0,"Oct",19.0444444444444
"B",2019,"Oct",304,10,0,"Oct",19.2944444444444
"B",2019,"Oct",304,11,0,"Oct",21.4944444444444
"B",2019,"Oct",304,12,0,"Oct",22.0055555555556
"C",2019,"Apr",114,5,12,NA,NA
"C",2019,"Apr",114,7,0,NA,NA
"C",2019,"Apr",114,8,0,NA,NA
"C",2019,"Apr",114,9,0,NA,NA
"C",2019,"Apr",114,10,0,NA,NA
"C",2019,"Apr",114,11,0,NA,NA
"C",2019,"Apr",114,12,0,NA,NA
"C",2019,"Apr",114,13,0,NA,NA
"C",2019,"Apr",114,14,0,NA,NA
"C",2019,"Apr",114,15,0,NA,NA
"C",2019,"Apr",114,16,0,NA,NA
"C",2019,"Apr",114,17,0,NA,NA
"C",2019,"Apr",114,18,0,NA,NA
"C",2019,"Apr",114,19,0,NA,NA
"C",2019,"Apr",114,20,0,NA,NA
"C",2019,"Apr",114,21,0,NA,NA
"C",2019,"Apr",114,22,0,NA,NA
"C",2019,"Apr",115,0,0,NA,NA
"C",2019,"Apr",115,1,0,NA,NA
"C",2019,"Apr",115,2,0,NA,NA
"C",2019,"Apr",115,3,0,NA,NA
"C",2019,"Apr",115,5,2,NA,NA
"C",2019,"Apr",115,6,1,NA,NA
"C",2019,"Apr",115,7,0,NA,NA
"C",2019,"Apr",115,8,0,NA,NA
"C",2019,"Apr",115,9,0,NA,NA
"C",2019,"Apr",115,10,0,NA,NA
"C",2019,"Apr",115,11,0,NA,NA
"C",2019,"Apr",115,12,0,NA,NA
"C",2019,"Apr",115,13,0,NA,NA
"C",2019,"Apr",115,14,0,NA,NA
"C",2019,"Apr",115,15,0,NA,NA
"C",2019,"Apr",115,16,0,NA,NA
"C",2019,"Apr",115,17,0,NA,NA
"C",2019,"Apr",115,18,0,NA,NA
"C",2019,"Apr",115,19,0,NA,NA
"C",2019,"Apr",115,20,0,NA,NA
"C",2019,"Apr",115,21,0,NA,NA
"C",2019,"Apr",115,22,0,NA,NA
"C",2019,"Apr",115,23,0,NA,NA
"C",2019,"Apr",116,0,0,NA,NA
"C",2019,"Apr",116,1,0,NA,NA
"C",2019,"Apr",116,2,0,NA,NA
"C",2019,"Apr",116,3,0,NA,NA
"C",2019,"Apr",116,4,0,NA,NA
"C",2019,"Apr",116,6,0,NA,NA
"C",2019,"Apr",116,7,0,NA,NA
"C",2019,"Apr",116,8,0,NA,NA
"C",2019,"Apr",116,9,0,NA,NA
"C",2019,"Apr",116,10,0,NA,NA
"C",2019,"Apr",116,11,0,NA,NA
"C",2019,"Apr",116,12,0,NA,NA
"C",2019,"Apr",116,13,0,NA,NA
"C",2019,"Apr",116,14,0,NA,NA
"C",2019,"Apr",116,15,0,NA,NA
"C",2019,"Apr",116,16,0,NA,NA
"C",2019,"Apr",116,17,0,NA,NA
"C",2019,"Apr",116,18,0,NA,NA
"C",2019,"Apr",116,19,0,NA,NA
"C",2019,"Apr",116,20,1,NA,NA
"C",2019,"Apr",116,21,0,NA,NA
"C",2019,"Apr",116,22,0,NA,NA
"C",2019,"Apr",116,23,0,NA,NA
"C",2019,"Apr",117,0,0,NA,NA
"C",2019,"Apr",117,1,0,NA,NA
"C",2019,"Apr",117,2,0,NA,NA
"C",2019,"Apr",117,3,1,NA,NA
"C",2019,"Apr",117,4,0,NA,NA
"C",2019,"Apr",117,5,0,NA,NA
"C",2019,"Apr",117,6,0,NA,NA
"C",2019,"Apr",117,7,0,NA,NA
"C",2019,"Apr",117,8,0,NA,NA
"C",2019,"Apr",117,9,0,NA,NA
"C",2019,"Apr",117,10,0,NA,NA
"C",2019,"Apr",117,11,0,NA,NA
"C",2019,"Apr",117,12,0,NA,NA
"C",2019,"Apr",117,13,0,NA,NA
"C",2019,"Apr",117,14,0,NA,NA
"C",2019,"Apr",117,15,0,NA,NA
"C",2019,"Apr",117,16,0,NA,NA
"C",2019,"Apr",117,17,1,NA,NA
"C",2019,"Apr",117,18,0,NA,NA
"C",2019,"Apr",117,19,0,NA,NA
"C",2019,"Apr",117,20,0,NA,NA
"C",2019,"Apr",117,21,0,NA,NA
"C",2019,"Apr",117,22,0,NA,NA
"C",2019,"Apr",117,23,0,NA,NA
"C",2019,"Apr",118,0,0,NA,NA
"C",2019,"Apr",118,1,0,NA,NA
"C",2019,"Apr",118,2,0,NA,NA
"C",2019,"Apr",118,3,2,NA,NA
"C",2019,"Apr",118,4,0,NA,NA
"C",2019,"Apr",118,5,0,NA,NA
"C",2019,"Apr",118,6,0,NA,NA
"C",2019,"Apr",118,7,0,NA,NA
"C",2019,"Apr",118,8,0,NA,NA
"C",2019,"Apr",118,9,0,NA,NA
"C",2019,"Apr",118,10,0,NA,NA
"C",2019,"Apr",118,11,0,NA,NA
"C",2019,"Apr",118,12,0,NA,NA
"C",2019,"Apr",118,13,0,NA,NA
"C",2019,"Apr",118,14,0,NA,NA
"C",2019,"Apr",118,15,0,NA,NA
"C",2019,"Apr",118,16,0,NA,NA
"C",2019,"Apr",118,17,0,NA,NA
"C",2019,"Apr",118,18,0,NA,NA
"C",2019,"Apr",118,19,0,NA,NA
"C",2019,"Apr",118,20,0,NA,NA
"C",2019,"Apr",118,21,0,NA,NA
"C",2019,"Apr",118,22,0,NA,NA
"C",2019,"Apr",118,23,0,NA,NA
"C",2019,"Apr",119,0,0,NA,NA
"C",2019,"Apr",119,1,0,NA,NA
"C",2019,"Apr",119,2,0,NA,NA
"C",2019,"Apr",119,3,0,NA,NA
"C",2019,"Apr",119,4,0,NA,NA
"C",2019,"Apr",119,5,0,NA,NA
"C",2019,"Apr",119,6,0,NA,NA
"C",2019,"Apr",119,7,0,NA,NA
"C",2019,"Apr",119,8,0,NA,NA
"C",2019,"Apr",119,9,0,NA,NA
"C",2019,"Apr",119,10,0,NA,NA
"C",2019,"Apr",119,11,0,NA,NA
"C",2019,"Apr",119,12,0,NA,NA
"C",2019,"Apr",119,13,0,NA,NA
"C",2019,"Apr",119,14,0,NA,NA
"C",2019,"Apr",119,15,0,NA,NA
"C",2019,"Apr",119,16,0,NA,NA
"C",2019,"Apr",119,17,0,NA,NA
"C",2019,"Apr",119,18,0,NA,NA
"C",2019,"Apr",119,19,0,NA,NA
"C",2019,"Apr",119,20,0,NA,NA
"C",2019,"Apr",119,21,0,NA,NA
"C",2019,"Apr",119,22,0,NA,NA
"C",2019,"Apr",119,23,0,NA,NA
"C",2019,"Apr",120,0,0,NA,NA
"C",2019,"Apr",120,1,0,NA,NA
"C",2019,"Apr",120,2,0,NA,NA
"C",2019,"Apr",120,3,0,NA,NA
"C",2019,"Apr",120,4,0,NA,NA
"C",2019,"Apr",120,5,2,NA,NA
"C",2019,"Apr",120,6,0,NA,NA
"C",2019,"Apr",120,7,0,NA,NA
"C",2019,"Apr",120,8,0,NA,NA
"C",2019,"Apr",120,9,0,NA,NA
"C",2019,"Apr",120,10,0,NA,NA
"C",2019,"Apr",120,11,0,NA,NA
"C",2019,"Apr",120,12,0,NA,NA
"C",2019,"Apr",120,13,0,NA,NA
"C",2019,"Apr",120,14,0,NA,NA
"C",2019,"Apr",120,15,0,NA,NA
"C",2019,"Apr",120,16,0,NA,NA
"C",2019,"Apr",120,17,0,NA,NA
"C",2019,"Apr",120,18,0,NA,NA
"C",2019,"Apr",120,19,0,NA,NA
"C",2019,"Apr",120,20,0,NA,NA
"C",2019,"Apr",120,21,0,NA,NA
"C",2019,"Apr",120,22,0,NA,NA
"C",2019,"Apr",120,23,0,NA,NA
"C",2019,"May",121,0,0,NA,NA
"C",2019,"May",121,1,0,NA,NA
"C",2019,"May",121,2,0,NA,NA
"C",2019,"May",121,3,0,NA,NA
"C",2019,"May",121,4,1,NA,NA
"C",2019,"May",121,5,0,NA,NA
"C",2019,"May",121,6,0,NA,NA
"C",2019,"May",121,7,0,NA,NA
"C",2019,"May",121,8,0,NA,NA
"C",2019,"May",121,9,0,NA,NA
"C",2019,"May",121,10,0,NA,NA
"C",2019,"May",121,11,0,NA,NA
"C",2019,"May",121,12,0,NA,NA
"C",2019,"May",121,13,0,NA,NA
"C",2019,"May",121,14,0,NA,NA
"C",2019,"May",121,15,0,NA,NA
"C",2019,"May",121,16,0,NA,NA
"C",2019,"May",121,17,0,NA,NA
"C",2019,"May",121,18,0,NA,NA
"C",2019,"May",121,19,0,NA,NA
"C",2019,"May",121,20,0,NA,NA
"C",2019,"May",121,21,0,NA,NA
"C",2019,"May",121,22,0,NA,NA
"C",2019,"May",121,23,0,NA,NA
"C",2019,"May",122,0,0,NA,NA
"C",2019,"May",122,1,2,NA,NA
"C",2019,"May",122,2,4,NA,NA
"C",2019,"May",122,3,4,NA,NA
"C",2019,"May",122,4,0,NA,NA
"C",2019,"May",122,5,1,NA,NA
"C",2019,"May",122,6,1,NA,NA
"C",2019,"May",122,7,0,NA,NA
"C",2019,"May",122,8,0,NA,NA
"C",2019,"May",122,9,0,NA,NA
"C",2019,"May",122,10,0,NA,NA
"C",2019,"May",122,11,0,NA,NA
"C",2019,"May",122,12,0,NA,NA
"C",2019,"May",122,13,0,NA,NA
"C",2019,"May",122,14,0,NA,NA
"C",2019,"May",122,15,0,NA,NA
"C",2019,"May",122,16,0,NA,NA
"C",2019,"May",122,17,0,NA,NA
"C",2019,"May",122,18,0,NA,NA
"C",2019,"May",122,19,1,NA,NA
"C",2019,"May",122,20,0,NA,NA
"C",2019,"May",122,21,0,NA,NA
"C",2019,"May",122,22,0,NA,NA
"C",2019,"May",122,23,0,NA,NA
"C",2019,"May",123,0,0,NA,NA
"C",2019,"May",123,1,0,NA,NA
"C",2019,"May",123,2,3,NA,NA
"C",2019,"May",123,3,1,NA,NA
"C",2019,"May",123,4,0,NA,NA
"C",2019,"May",123,5,1,NA,NA
"C",2019,"May",123,6,0,NA,NA
"C",2019,"May",123,7,0,NA,NA
"C",2019,"May",123,8,0,NA,NA
"C",2019,"May",123,9,0,NA,NA
"C",2019,"May",123,10,0,NA,NA
"C",2019,"May",123,11,0,NA,NA
"C",2019,"May",123,12,0,NA,NA
"C",2019,"May",123,13,0,NA,NA
"C",2019,"May",123,14,0,NA,NA
"C",2019,"May",123,15,0,NA,NA
"C",2019,"May",123,16,0,NA,NA
"C",2019,"May",123,17,0,NA,NA
"C",2019,"May",123,18,0,NA,NA
"C",2019,"May",123,19,0,NA,NA
"C",2019,"May",123,20,0,NA,NA
"C",2019,"May",123,21,0,NA,NA
"C",2019,"May",123,22,0,NA,NA
"C",2019,"May",123,23,0,NA,NA
"C",2019,"May",124,0,0,NA,NA
"C",2019,"May",124,1,1,NA,NA
"C",2019,"May",124,2,1,NA,NA
"C",2019,"May",124,3,3,NA,NA
"C",2019,"May",124,4,1,NA,NA
"C",2019,"May",124,5,0,NA,NA
"C",2019,"May",124,6,0,NA,NA
"C",2019,"May",124,7,0,NA,NA
"C",2019,"May",124,8,0,NA,NA
"C",2019,"May",124,9,0,NA,NA
"C",2019,"May",124,10,0,NA,NA
"C",2019,"May",124,11,0,NA,NA
"C",2019,"May",124,12,0,NA,NA
"C",2019,"May",124,13,0,NA,NA
"C",2019,"May",124,14,0,NA,NA
"C",2019,"May",124,15,0,NA,NA
"C",2019,"May",124,16,0,NA,NA
"C",2019,"May",124,17,0,NA,NA
"C",2019,"May",124,18,0,NA,NA
"C",2019,"May",124,19,0,NA,NA
"C",2019,"May",124,20,0,NA,NA
"C",2019,"May",124,21,0,NA,NA
"C",2019,"May",124,22,0,NA,NA
"C",2019,"May",124,23,0,NA,NA
"C",2019,"May",125,0,0,NA,NA
"C",2019,"May",125,1,0,NA,NA
"C",2019,"May",125,2,0,NA,NA
"C",2019,"May",125,3,0,NA,NA
"C",2019,"May",125,4,0,NA,NA
"C",2019,"May",125,5,0,NA,NA
"C",2019,"May",125,6,0,NA,NA
"C",2019,"May",125,7,0,NA,NA
"C",2019,"May",125,8,0,NA,NA
"C",2019,"May",125,9,0,NA,NA
"C",2019,"May",125,10,0,NA,NA
"C",2019,"May",125,11,0,NA,NA
"C",2019,"May",125,12,0,NA,NA
"C",2019,"May",125,13,0,NA,NA
"C",2019,"May",125,14,0,NA,NA
"C",2019,"May",125,15,0,NA,NA
"C",2019,"May",125,16,0,NA,NA
"C",2019,"May",125,17,0,NA,NA
"C",2019,"May",125,18,0,NA,NA
"C",2019,"May",125,19,0,NA,NA
"C",2019,"May",125,20,0,NA,NA
"C",2019,"May",125,21,0,NA,NA
"C",2019,"May",125,22,0,NA,NA
"C",2019,"May",125,23,0,NA,NA
"C",2019,"May",126,0,0,NA,NA
"C",2019,"May",126,1,0,NA,NA
"C",2019,"May",126,2,0,NA,NA
"C",2019,"May",126,3,0,NA,NA
"C",2019,"May",126,4,0,NA,NA
"C",2019,"May",126,5,0,NA,NA
"C",2019,"May",126,6,0,NA,NA
"C",2019,"May",126,7,0,NA,NA
"C",2019,"May",126,8,0,NA,NA
"C",2019,"May",126,9,0,NA,NA
"C",2019,"May",126,10,0,NA,NA
"C",2019,"May",126,11,0,NA,NA
"C",2019,"May",126,12,0,NA,NA
"C",2019,"May",126,13,0,NA,NA
"C",2019,"May",126,14,0,NA,NA
"C",2019,"May",126,15,0,NA,NA
"C",2019,"May",126,16,0,NA,NA
"C",2019,"May",126,17,0,NA,NA
"C",2019,"May",126,18,0,NA,NA
"C",2019,"May",126,19,0,NA,NA
"C",2019,"May",126,20,0,NA,NA
"C",2019,"May",126,21,0,NA,NA
"C",2019,"May",126,22,0,NA,NA
"C",2019,"May",126,23,0,NA,NA
"C",2019,"May",127,0,0,NA,NA
"C",2019,"May",127,1,0,NA,NA
"C",2019,"May",127,2,0,NA,NA
"C",2019,"May",127,3,0,NA,NA
"C",2019,"May",127,4,0,NA,NA
"C",2019,"May",127,5,0,NA,NA
"C",2019,"May",127,6,0,NA,NA
"C",2019,"May",127,7,0,NA,NA
"C",2019,"May",127,8,0,NA,NA
"C",2019,"May",127,9,1,NA,NA
"C",2019,"May",127,10,0,NA,NA
"C",2019,"May",127,11,0,NA,NA
"C",2019,"May",127,12,0,NA,NA
"C",2019,"May",127,13,0,NA,NA
"C",2019,"May",127,14,0,NA,NA
"C",2019,"May",127,15,0,NA,NA
"C",2019,"May",127,16,0,NA,NA
"C",2019,"May",127,17,0,NA,NA
"C",2019,"May",127,18,0,NA,NA
"C",2019,"May",127,19,0,NA,NA
"C",2019,"May",127,20,0,NA,NA
"C",2019,"May",127,21,0,NA,NA
"C",2019,"May",127,22,0,NA,NA
"C",2019,"May",127,23,0,NA,NA
"C",2019,"May",128,0,0,NA,NA
"C",2019,"May",128,1,0,NA,NA
"C",2019,"May",128,2,0,NA,NA
"C",2019,"May",128,3,0,NA,NA
"C",2019,"May",128,4,1,NA,NA
"C",2019,"May",128,5,0,NA,NA
"C",2019,"May",128,6,0,NA,NA
"C",2019,"May",128,7,0,NA,NA
"C",2019,"May",128,8,0,NA,NA
"C",2019,"May",128,9,0,NA,NA
"C",2019,"May",128,10,0,NA,NA
"C",2019,"May",128,11,0,NA,NA
"C",2019,"May",128,12,0,NA,NA
"C",2019,"May",128,13,0,NA,NA
"C",2019,"May",128,14,0,NA,NA
"C",2019,"May",128,15,0,NA,NA
"C",2019,"May",128,16,0,NA,NA
"C",2019,"May",128,17,0,NA,NA
"C",2019,"May",128,18,0,NA,NA
"C",2019,"May",128,19,0,NA,NA
"C",2019,"May",128,20,0,NA,NA
"C",2019,"May",128,21,0,NA,NA
"C",2019,"May",128,22,0,NA,NA
"C",2019,"May",128,23,0,NA,NA
"C",2019,"May",129,0,0,NA,NA
"C",2019,"May",129,1,0,NA,NA
"C",2019,"May",129,2,1,NA,NA
"C",2019,"May",129,3,1,NA,NA
"C",2019,"May",129,4,0,NA,NA
"C",2019,"May",129,5,0,NA,NA
"C",2019,"May",129,6,0,NA,NA
"C",2019,"May",129,7,0,NA,NA
"C",2019,"May",129,8,0,NA,NA
"C",2019,"May",129,9,0,NA,NA
"C",2019,"May",129,10,0,NA,NA
"C",2019,"May",129,11,0,NA,NA
"C",2019,"May",129,12,0,NA,NA
"C",2019,"May",129,13,0,NA,NA
"C",2019,"May",129,14,0,NA,NA
"C",2019,"May",129,15,0,NA,NA
"C",2019,"May",129,16,0,NA,NA
"C",2019,"May",129,17,0,NA,NA
"C",2019,"May",129,18,0,NA,NA
"C",2019,"May",129,19,0,NA,NA
"C",2019,"May",129,20,0,NA,NA
"C",2019,"May",129,21,0,NA,NA
"C",2019,"May",129,22,0,NA,NA
"C",2019,"May",129,23,0,NA,NA
"C",2019,"May",130,0,0,NA,NA
"C",2019,"May",130,1,0,NA,NA
"C",2019,"May",130,2,0,NA,NA
"C",2019,"May",130,3,0,NA,NA
"C",2019,"May",130,4,0,NA,NA
"C",2019,"May",130,5,0,NA,NA
"C",2019,"May",130,6,0,NA,NA
"C",2019,"May",130,7,0,NA,NA
"C",2019,"May",130,8,0,NA,NA
"C",2019,"May",130,9,0,NA,NA
"C",2019,"May",130,10,0,NA,NA
"C",2019,"May",130,11,0,NA,NA
"C",2019,"May",130,12,0,NA,NA
"C",2019,"May",130,13,0,NA,NA
"C",2019,"May",130,14,0,NA,NA
"C",2019,"May",130,15,0,NA,NA
"C",2019,"May",130,16,0,NA,NA
"C",2019,"May",130,17,0,NA,NA
"C",2019,"May",130,18,0,NA,NA
"C",2019,"May",130,19,0,NA,NA
"C",2019,"May",130,20,0,NA,NA
"C",2019,"May",130,21,0,NA,NA
"C",2019,"May",130,22,0,NA,NA
"C",2019,"May",130,23,0,NA,NA
